"","key","value","Sex","Treatment","Age","Setting","ValueType"
"871","X10",0.249351811101132,1,"First",51,"OPA","Cost"
"872","X10",0.249335734369126,1,"First",52,"OPA","Cost"
"873","X10",0.249358876039536,1,"First",53,"OPA","Cost"
"874","X10",0.249425395703074,1,"First",54,"OPA","Cost"
"875","X10",0.249537013433859,1,"First",55,"OPA","Cost"
"876","X10",0.249685691239639,1,"First",56,"OPA","Cost"
"877","X10",0.249860951611568,1,"First",57,"OPA","Cost"
"878","X10",0.250052317040801,1,"First",58,"OPA","Cost"
"879","X10",0.250249310018493,1,"First",59,"OPA","Cost"
"880","X10",0.250441453035797,1,"First",60,"OPA","Cost"
"881","X10",0.250618268583869,1,"First",61,"OPA","Cost"
"882","X10",0.250769279153862,1,"First",62,"OPA","Cost"
"883","X10",0.250884007236932,1,"First",63,"OPA","Cost"
"884","X10",0.250951975324233,1,"First",64,"OPA","Cost"
"885","X10",0.250965507619169,1,"First",65,"OPA","Cost"
"886","X10",0.250928135174149,1,"First",66,"OPA","Cost"
"887","X10",0.25084619075383,1,"First",67,"OPA","Cost"
"888","X10",0.250726007122869,1,"First",68,"OPA","Cost"
"889","X10",0.250573917045926,1,"First",69,"OPA","Cost"
"890","X10",0.250396253287657,1,"First",70,"OPA","Cost"
"891","X10",0.25019934861272,1,"First",71,"OPA","Cost"
"892","X10",0.249989535785773,1,"First",72,"OPA","Cost"
"893","X10",0.249773147571475,1,"First",73,"OPA","Cost"
"894","X10",0.249556516734482,1,"First",74,"OPA","Cost"
"895","X10",0.249345976039453,1,"First",75,"OPA","Cost"
"896","X10",0.249147858251045,1,"First",76,"OPA","Cost"
"897","X10",0.248968496133917,1,"First",77,"OPA","Cost"
"898","X10",0.248814222452726,1,"First",78,"OPA","Cost"
"899","X10",0.248691369972129,1,"First",79,"OPA","Cost"
"900","X10",0.248606271456786,1,"First",80,"OPA","Cost"
"901","X10",0.248565344887882,1,"First",81,"OPA","Cost"
"902","X10",0.248575349112715,1,"First",82,"OPA","Cost"
"903","X10",0.248643128195114,1,"First",83,"OPA","Cost"
"904","X10",0.248775526198905,1,"First",84,"OPA","Cost"
"905","X10",0.248979387187917,1,"First",85,"OPA","Cost"
"906","X10",0.249261555225975,1,"First",86,"OPA","Cost"
"907","X10",0.249628874376908,1,"First",87,"OPA","Cost"
"908","X10",0.250088188704542,1,"First",88,"OPA","Cost"
"909","X10",0.250646342272706,1,"First",89,"OPA","Cost"
"910","X10",0.251310179145226,1,"First",90,"OPA","Cost"
"911","X11",0.248395620495865,1,"FollowUp",0,"OPA","Activities"
"912","X11",0.249337457792955,1,"FollowUp",1,"OPA","Activities"
"913","X11",0.249737986410097,1,"FollowUp",2,"OPA","Activities"
"914","X11",0.249797348902649,1,"FollowUp",3,"OPA","Activities"
"915","X11",0.24971568782597,1,"FollowUp",4,"OPA","Activities"
"916","X11",0.249658573535377,1,"FollowUp",5,"OPA","Activities"
"917","X11",0.24965328758603,1,"FollowUp",6,"OPA","Activities"
"918","X11",0.249692539333046,1,"FollowUp",7,"OPA","Activities"
"919","X11",0.249769038131544,1,"FollowUp",8,"OPA","Activities"
"920","X11",0.249875493336642,1,"FollowUp",9,"OPA","Activities"
"921","X11",0.25000461430346,1,"FollowUp",10,"OPA","Activities"
"922","X11",0.250149110387115,1,"FollowUp",11,"OPA","Activities"
"923","X11",0.250301690942726,1,"FollowUp",12,"OPA","Activities"
"924","X11",0.250455065325411,1,"FollowUp",13,"OPA","Activities"
"925","X11",0.250601942890288,1,"FollowUp",14,"OPA","Activities"
"926","X11",0.250736331697477,1,"FollowUp",15,"OPA","Activities"
"927","X11",0.250857434627094,1,"FollowUp",16,"OPA","Activities"
"928","X11",0.250965753264258,1,"FollowUp",17,"OPA","Activities"
"929","X11",0.251061789194084,1,"FollowUp",18,"OPA","Activities"
"930","X11",0.251146044001691,1,"FollowUp",19,"OPA","Activities"
"931","X11",0.251219019272196,1,"FollowUp",20,"OPA","Activities"
"932","X11",0.251281216590717,1,"FollowUp",21,"OPA","Activities"
"933","X11",0.25133313754237,1,"FollowUp",22,"OPA","Activities"
"934","X11",0.251375283712273,1,"FollowUp",23,"OPA","Activities"
"935","X11",0.251408156685543,1,"FollowUp",24,"OPA","Activities"
"936","X11",0.251432258047298,1,"FollowUp",25,"OPA","Activities"
"937","X11",0.251448089382654,1,"FollowUp",26,"OPA","Activities"
"938","X11",0.251456152276731,1,"FollowUp",27,"OPA","Activities"
"939","X11",0.251456948314643,1,"FollowUp",28,"OPA","Activities"
"940","X11",0.25145097908151,1,"FollowUp",29,"OPA","Activities"
"941","X11",0.251438746162448,1,"FollowUp",30,"OPA","Activities"
"942","X11",0.251420751142575,1,"FollowUp",31,"OPA","Activities"
"943","X11",0.251397495607008,1,"FollowUp",32,"OPA","Activities"
"944","X11",0.251369481140864,1,"FollowUp",33,"OPA","Activities"
"945","X11",0.251337209329261,1,"FollowUp",34,"OPA","Activities"
"946","X11",0.251301241196736,1,"FollowUp",35,"OPA","Activities"
"947","X11",0.251262375525505,1,"FollowUp",36,"OPA","Activities"
"948","X11",0.251221470537204,1,"FollowUp",37,"OPA","Activities"
"949","X11",0.251179384453469,1,"FollowUp",38,"OPA","Activities"
"950","X11",0.251136975495937,1,"FollowUp",39,"OPA","Activities"
"951","X11",0.251095101886243,1,"FollowUp",40,"OPA","Activities"
"952","X11",0.251054621846024,1,"FollowUp",41,"OPA","Activities"
"953","X11",0.251016393596916,1,"FollowUp",42,"OPA","Activities"
"954","X11",0.250981275360554,1,"FollowUp",43,"OPA","Activities"
"955","X11",0.250950125358575,1,"FollowUp",44,"OPA","Activities"
"956","X11",0.250923801812615,1,"FollowUp",45,"OPA","Activities"
"957","X11",0.25090316294431,1,"FollowUp",46,"OPA","Activities"
"958","X11",0.250889066975296,1,"FollowUp",47,"OPA","Activities"
"959","X11",0.250882372127209,1,"FollowUp",48,"OPA","Activities"
"960","X11",0.250883936621686,1,"FollowUp",49,"OPA","Activities"
"961","X11",0.250894618680362,1,"FollowUp",50,"OPA","Activities"
"962","X11",0.250915276524873,1,"FollowUp",51,"OPA","Activities"
"963","X11",0.250946768376856,1,"FollowUp",52,"OPA","Activities"
"964","X11",0.250989952457946,1,"FollowUp",53,"OPA","Activities"
"965","X11",0.25104568698978,1,"FollowUp",54,"OPA","Activities"
"966","X11",0.251113861627865,1,"FollowUp",55,"OPA","Activities"
"967","X11",0.251190491763193,1,"FollowUp",56,"OPA","Activities"
"968","X11",0.251270624220628,1,"FollowUp",57,"OPA","Activities"
"969","X11",0.251349305825033,1,"FollowUp",58,"OPA","Activities"
"970","X11",0.25142158340127,1,"FollowUp",59,"OPA","Activities"
"971","X11",0.251482503774205,1,"FollowUp",60,"OPA","Activities"
"972","X11",0.251527113768699,1,"FollowUp",61,"OPA","Activities"
"973","X11",0.251550460209617,1,"FollowUp",62,"OPA","Activities"
"974","X11",0.251547589921822,1,"FollowUp",63,"OPA","Activities"
"975","X11",0.251513549730177,1,"FollowUp",64,"OPA","Activities"
"976","X11",0.251445062026983,1,"FollowUp",65,"OPA","Activities"
"977","X11",0.251345551474292,1,"FollowUp",66,"OPA","Activities"
"978","X11",0.251220118301595,1,"FollowUp",67,"OPA","Activities"
"979","X11",0.25107386273838,1,"FollowUp",68,"OPA","Activities"
"980","X11",0.250911885014139,1,"FollowUp",69,"OPA","Activities"
"981","X11",0.25073928535836,1,"FollowUp",70,"OPA","Activities"
"982","X11",0.250561164000535,1,"FollowUp",71,"OPA","Activities"
"983","X11",0.250382621170151,1,"FollowUp",72,"OPA","Activities"
"984","X11",0.2502087570967,1,"FollowUp",73,"OPA","Activities"
"985","X11",0.250044672009672,1,"FollowUp",74,"OPA","Activities"
"986","X11",0.249895466138555,1,"FollowUp",75,"OPA","Activities"
"987","X11",0.24976623971284,1,"FollowUp",76,"OPA","Activities"
"988","X11",0.249662092962018,1,"FollowUp",77,"OPA","Activities"
"989","X11",0.249588126115576,1,"FollowUp",78,"OPA","Activities"
"990","X11",0.249549439403007,1,"FollowUp",79,"OPA","Activities"
"991","X11",0.249551133053799,1,"FollowUp",80,"OPA","Activities"
"992","X11",0.249598029603248,1,"FollowUp",81,"OPA","Activities"
"993","X11",0.249693840809875,1,"FollowUp",82,"OPA","Activities"
"994","X11",0.249842000738006,1,"FollowUp",83,"OPA","Activities"
"995","X11",0.250045943451969,1,"FollowUp",84,"OPA","Activities"
"996","X11",0.250309103016088,1,"FollowUp",85,"OPA","Activities"
"997","X11",0.250634913494692,1,"FollowUp",86,"OPA","Activities"
"998","X11",0.251026808952106,1,"FollowUp",87,"OPA","Activities"
"999","X11",0.251488223452658,1,"FollowUp",88,"OPA","Activities"
"1000","X11",0.252022591060673,1,"FollowUp",89,"OPA","Activities"
"1001","X11",0.252633345840478,1,"FollowUp",90,"OPA","Activities"
"1002","X12",0.253621146604672,1,"FollowUp",0,"OPA","Cost"
"1003","X12",0.252756695086707,1,"FollowUp",1,"OPA","Cost"
"1004","X12",0.252057023602337,1,"FollowUp",2,"OPA","Cost"
"1005","X12",0.251507040497319,1,"FollowUp",3,"OPA","Cost"
"1006","X12",0.251091654117411,1,"FollowUp",4,"OPA","Cost"
"1007","X12",0.250795865167116,1,"FollowUp",5,"OPA","Cost"
"1008","X12",0.250605043785918,1,"FollowUp",6,"OPA","Cost"
"1009","X12",0.25050465247205,1,"FollowUp",7,"OPA","Cost"
"1010","X12",0.25048015372374,1,"FollowUp",8,"OPA","Cost"
"1011","X12",0.25051701003922,1,"FollowUp",9,"OPA","Cost"
"1012","X12",0.25060068391672,1,"FollowUp",10,"OPA","Cost"
"1013","X12",0.250716637854472,1,"FollowUp",11,"OPA","Cost"
"1014","X12",0.250850334350704,1,"FollowUp",12,"OPA","Cost"
"1015","X12",0.250987235903649,1,"FollowUp",13,"OPA","Cost"
"1016","X12",0.251112805011536,1,"FollowUp",14,"OPA","Cost"
"1017","X12",0.25121522972133,1,"FollowUp",15,"OPA","Cost"
"1018","X12",0.251293600274932,1,"FollowUp",16,"OPA","Cost"
"1019","X12",0.251349732462977,1,"FollowUp",17,"OPA","Cost"
"1020","X12",0.251385442076098,1,"FollowUp",18,"OPA","Cost"
"1021","X12",0.251402544904932,1,"FollowUp",19,"OPA","Cost"
"1022","X12",0.251402856740113,1,"FollowUp",20,"OPA","Cost"
"1023","X12",0.251388193372275,1,"FollowUp",21,"OPA","Cost"
"1024","X12",0.251360370592053,1,"FollowUp",22,"OPA","Cost"
"1025","X12",0.251321204190082,1,"FollowUp",23,"OPA","Cost"
"1026","X12",0.251272509956996,1,"FollowUp",24,"OPA","Cost"
"1027","X12",0.25121610368343,1,"FollowUp",25,"OPA","Cost"
"1028","X12",0.25115380116002,1,"FollowUp",26,"OPA","Cost"
"1029","X12",0.251087418177399,1,"FollowUp",27,"OPA","Cost"
"1030","X12",0.251018770526202,1,"FollowUp",28,"OPA","Cost"
"1031","X12",0.250949673997064,1,"FollowUp",29,"OPA","Cost"
"1032","X12",0.25088194438062,1,"FollowUp",30,"OPA","Cost"
"1033","X12",0.250817397467505,1,"FollowUp",31,"OPA","Cost"
"1034","X12",0.250757849048352,1,"FollowUp",32,"OPA","Cost"
"1035","X12",0.250705114913798,1,"FollowUp",33,"OPA","Cost"
"1036","X12",0.250661010854476,1,"FollowUp",34,"OPA","Cost"
"1037","X12",0.250627020443454,1,"FollowUp",35,"OPA","Cost"
"1038","X12",0.250603298383534,1,"FollowUp",36,"OPA","Cost"
"1039","X12",0.25058966715995,1,"FollowUp",37,"OPA","Cost"
"1040","X12",0.250585949257936,1,"FollowUp",38,"OPA","Cost"
"1041","X12",0.250591967162726,1,"FollowUp",39,"OPA","Cost"
"1042","X12",0.250607543359555,1,"FollowUp",40,"OPA","Cost"
"1043","X12",0.250632500333657,1,"FollowUp",41,"OPA","Cost"
"1044","X12",0.250666660570266,1,"FollowUp",42,"OPA","Cost"
"1045","X12",0.250709846554616,1,"FollowUp",43,"OPA","Cost"
"1046","X12",0.250761880771942,1,"FollowUp",44,"OPA","Cost"
"1047","X12",0.250822585707478,1,"FollowUp",45,"OPA","Cost"
"1048","X12",0.250891783846458,1,"FollowUp",46,"OPA","Cost"
"1049","X12",0.250969297674117,1,"FollowUp",47,"OPA","Cost"
"1050","X12",0.251054949675688,1,"FollowUp",48,"OPA","Cost"
"1051","X12",0.251148562336407,1,"FollowUp",49,"OPA","Cost"
"1052","X12",0.251249958141506,1,"FollowUp",50,"OPA","Cost"
"1053","X12",0.251358959576222,1,"FollowUp",51,"OPA","Cost"
"1054","X12",0.251475389125787,1,"FollowUp",52,"OPA","Cost"
"1055","X12",0.251599069275436,1,"FollowUp",53,"OPA","Cost"
"1056","X12",0.251729822510404,1,"FollowUp",54,"OPA","Cost"
"1057","X12",0.251866642415062,1,"FollowUp",55,"OPA","Cost"
"1058","X12",0.252005206970335,1,"FollowUp",56,"OPA","Cost"
"1059","X12",0.252140365256284,1,"FollowUp",57,"OPA","Cost"
"1060","X12",0.252266966352971,1,"FollowUp",58,"OPA","Cost"
"1061","X12",0.252379859340458,1,"FollowUp",59,"OPA","Cost"
"1062","X12",0.252473893298807,1,"FollowUp",60,"OPA","Cost"
"1063","X12",0.252543917308079,1,"FollowUp",61,"OPA","Cost"
"1064","X12",0.252584780448337,1,"FollowUp",62,"OPA","Cost"
"1065","X12",0.252591331799642,1,"FollowUp",63,"OPA","Cost"
"1066","X12",0.252558420442055,1,"FollowUp",64,"OPA","Cost"
"1067","X12",0.2524827497815,1,"FollowUp",65,"OPA","Cost"
"1068","X12",0.252368440527339,1,"FollowUp",66,"OPA","Cost"
"1069","X12",0.252221467714796,1,"FollowUp",67,"OPA","Cost"
"1070","X12",0.252047806379093,1,"FollowUp",68,"OPA","Cost"
"1071","X12",0.251853431555455,1,"FollowUp",69,"OPA","Cost"
"1072","X12",0.251644318279105,1,"FollowUp",70,"OPA","Cost"
"1073","X12",0.251426441585266,1,"FollowUp",71,"OPA","Cost"
"1074","X12",0.251205776509162,1,"FollowUp",72,"OPA","Cost"
"1075","X12",0.250988298086016,1,"FollowUp",73,"OPA","Cost"
"1076","X12",0.250779981351052,1,"FollowUp",74,"OPA","Cost"
"1077","X12",0.250586801339493,1,"FollowUp",75,"OPA","Cost"
"1078","X12",0.250414733086562,1,"FollowUp",76,"OPA","Cost"
"1079","X12",0.250269751627483,1,"FollowUp",77,"OPA","Cost"
"1080","X12",0.250157831997479,1,"FollowUp",78,"OPA","Cost"
"1081","X12",0.250084949231774,1,"FollowUp",79,"OPA","Cost"
"1082","X12",0.250057078365592,1,"FollowUp",80,"OPA","Cost"
"1083","X12",0.250078269219898,1,"FollowUp",81,"OPA","Cost"
"1084","X12",0.250144870758637,1,"FollowUp",82,"OPA","Cost"
"1085","X12",0.250251306731494,1,"FollowUp",83,"OPA","Cost"
"1086","X12",0.250392000888156,1,"FollowUp",84,"OPA","Cost"
"1087","X12",0.250561376978309,1,"FollowUp",85,"OPA","Cost"
"1088","X12",0.25075385875164,1,"FollowUp",86,"OPA","Cost"
"1089","X12",0.250963869957835,1,"FollowUp",87,"OPA","Cost"
"1090","X12",0.251185834346581,1,"FollowUp",88,"OPA","Cost"
"1091","X12",0.251414175667564,1,"FollowUp",89,"OPA","Cost"
"1092","X12",0.251643317670471,1,"FollowUp",90,"OPA","Cost"
"1093","X13",0.059689579380964,1,"MHLD",0,"OPA","Activities"
"1094","X13",0.101621441232716,1,"MHLD",1,"OPA","Activities"
"1095","X13",0.142158615043889,1,"MHLD",2,"OPA","Activities"
"1096","X13",0.179268411360256,1,"MHLD",3,"OPA","Activities"
"1097","X13",0.210918140727593,1,"MHLD",4,"OPA","Activities"
"1098","X13",0.235552953174794,1,"MHLD",5,"OPA","Activities"
"1099","X13",0.253529356663224,1,"MHLD",6,"OPA","Activities"
"1100","X13",0.265681698637371,1,"MHLD",7,"OPA","Activities"
"1101","X13",0.27284432654172,1,"MHLD",8,"OPA","Activities"
"1102","X13",0.275851587820758,1,"MHLD",9,"OPA","Activities"
"1103","X13",0.275537829918971,1,"MHLD",10,"OPA","Activities"
"1104","X13",0.272737400280844,1,"MHLD",11,"OPA","Activities"
"1105","X13",0.268284646350863,1,"MHLD",12,"OPA","Activities"
"1106","X13",0.263013915573516,1,"MHLD",13,"OPA","Activities"
"1107","X13",0.257759555393288,1,"MHLD",14,"OPA","Activities"
"1108","X13",0.253207539499667,1,"MHLD",15,"OPA","Activities"
"1109","X13",0.249450346562154,1,"MHLD",16,"OPA","Activities"
"1110","X13",0.246432081495251,1,"MHLD",17,"OPA","Activities"
"1111","X13",0.244096849213462,1,"MHLD",18,"OPA","Activities"
"1112","X13",0.242388754631289,1,"MHLD",19,"OPA","Activities"
"1113","X13",0.241251902663234,1,"MHLD",20,"OPA","Activities"
"1114","X13",0.240630398223802,1,"MHLD",21,"OPA","Activities"
"1115","X13",0.240468346227494,1,"MHLD",22,"OPA","Activities"
"1116","X13",0.240709851588814,1,"MHLD",23,"OPA","Activities"
"1117","X13",0.241299019222263,1,"MHLD",24,"OPA","Activities"
"1118","X13",0.242179954042346,1,"MHLD",25,"OPA","Activities"
"1119","X13",0.243296760963565,1,"MHLD",26,"OPA","Activities"
"1120","X13",0.244593544900422,1,"MHLD",27,"OPA","Activities"
"1121","X13",0.246014410767421,1,"MHLD",28,"OPA","Activities"
"1122","X13",0.247503463479064,1,"MHLD",29,"OPA","Activities"
"1123","X13",0.249004807949854,1,"MHLD",30,"OPA","Activities"
"1124","X13",0.250462549094294,1,"MHLD",31,"OPA","Activities"
"1125","X13",0.251820791826887,1,"MHLD",32,"OPA","Activities"
"1126","X13",0.253023641062135,1,"MHLD",33,"OPA","Activities"
"1127","X13",0.254015201714541,1,"MHLD",34,"OPA","Activities"
"1128","X13",0.254752618760645,1,"MHLD",35,"OPA","Activities"
"1129","X13",0.25524519742513,1,"MHLD",36,"OPA","Activities"
"1130","X13",0.255515282994714,1,"MHLD",37,"OPA","Activities"
"1131","X13",0.255585220756118,1,"MHLD",38,"OPA","Activities"
"1132","X13",0.255477355996062,1,"MHLD",39,"OPA","Activities"
"1133","X13",0.255214034001263,1,"MHLD",40,"OPA","Activities"
"1134","X13",0.254817600058443,1,"MHLD",41,"OPA","Activities"
"1135","X13",0.25431039945432,1,"MHLD",42,"OPA","Activities"
"1136","X13",0.253714777475613,1,"MHLD",43,"OPA","Activities"
"1137","X13",0.253053079409043,1,"MHLD",44,"OPA","Activities"
"1138","X13",0.252347650541329,1,"MHLD",45,"OPA","Activities"
"1139","X13",0.251620836159191,1,"MHLD",46,"OPA","Activities"
"1140","X13",0.250894981549346,1,"MHLD",47,"OPA","Activities"
"1141","X13",0.250192431998516,1,"MHLD",48,"OPA","Activities"
"1142","X13",0.24953553279342,1,"MHLD",49,"OPA","Activities"
"1143","X13",0.248946629220777,1,"MHLD",50,"OPA","Activities"
"1144","X13",0.248448066567306,1,"MHLD",51,"OPA","Activities"
"1145","X13",0.248062190119728,1,"MHLD",52,"OPA","Activities"
"1146","X13",0.24781134516476,1,"MHLD",53,"OPA","Activities"
"1147","X13",0.247717876989124,1,"MHLD",54,"OPA","Activities"
"1148","X13",0.247795422209812,1,"MHLD",55,"OPA","Activities"
"1149","X13",0.248022782764909,1,"MHLD",56,"OPA","Activities"
"1150","X13",0.248370051922774,1,"MHLD",57,"OPA","Activities"
"1151","X13",0.248807322951768,1,"MHLD",58,"OPA","Activities"
"1152","X13",0.249304689120249,1,"MHLD",59,"OPA","Activities"
"1153","X13",0.249832243696575,1,"MHLD",60,"OPA","Activities"
"1154","X13",0.250360079949107,1,"MHLD",61,"OPA","Activities"
"1155","X13",0.250858291146204,1,"MHLD",62,"OPA","Activities"
"1156","X13",0.251296970556224,1,"MHLD",63,"OPA","Activities"
"1157","X13",0.251646211447526,1,"MHLD",64,"OPA","Activities"
"1158","X13",0.25188320923738,1,"MHLD",65,"OPA","Activities"
"1159","X13",0.252013567938693,1,"MHLD",66,"OPA","Activities"
"1160","X13",0.25204999371328,1,"MHLD",67,"OPA","Activities"
"1161","X13",0.252005192722959,1,"MHLD",68,"OPA","Activities"
"1162","X13",0.251891871129546,1,"MHLD",69,"OPA","Activities"
"1163","X13",0.251722735094857,1,"MHLD",70,"OPA","Activities"
"1164","X13",0.251510490780709,1,"MHLD",71,"OPA","Activities"
"1165","X13",0.251267844348918,1,"MHLD",72,"OPA","Activities"
"1166","X13",0.251007501961302,1,"MHLD",73,"OPA","Activities"
"1167","X13",0.250742169779676,1,"MHLD",74,"OPA","Activities"
"1168","X13",0.250484553965858,1,"MHLD",75,"OPA","Activities"
"1169","X13",0.250247360681662,1,"MHLD",76,"OPA","Activities"
"1170","X13",0.250043296088908,1,"MHLD",77,"OPA","Activities"
"1171","X13",0.249885066349409,1,"MHLD",78,"OPA","Activities"
"1172","X13",0.249785377624984,1,"MHLD",79,"OPA","Activities"
"1173","X13",0.249756936077448,1,"MHLD",80,"OPA","Activities"
"1174","X13",0.249806213415044,1,"MHLD",81,"OPA","Activities"
"1175","X13",0.249914743531716,1,"MHLD",82,"OPA","Activities"
"1176","X13",0.250057825867833,1,"MHLD",83,"OPA","Activities"
"1177","X13",0.250210759863764,1,"MHLD",84,"OPA","Activities"
"1178","X13",0.250348844959879,1,"MHLD",85,"OPA","Activities"
"1179","X13",0.250447380596548,1,"MHLD",86,"OPA","Activities"
"1180","X13",0.250481666214139,1,"MHLD",87,"OPA","Activities"
"1181","X13",0.250427001253022,1,"MHLD",88,"OPA","Activities"
"1182","X13",0.250258685153567,1,"MHLD",89,"OPA","Activities"
"1183","X13",0.249952017356143,1,"MHLD",90,"OPA","Activities"
"1184","X14",0.0638990014759094,1,"MHLD",0,"OPA","Cost"
"1185","X14",0.104396626170759,1,"MHLD",1,"OPA","Cost"
"1186","X14",0.143329775594526,1,"MHLD",2,"OPA","Cost"
"1187","X14",0.178878303422494,1,"MHLD",3,"OPA","Cost"
"1188","X14",0.209222063329952,1,"MHLD",4,"OPA","Cost"
"1189","X14",0.232973546040983,1,"MHLD",5,"OPA","Cost"
"1190","X14",0.250475790474874,1,"MHLD",6,"OPA","Cost"
"1191","X14",0.262504472599709,1,"MHLD",7,"OPA","Cost"
"1192","X14",0.269835268383572,1,"MHLD",8,"OPA","Cost"
"1193","X14",0.273243853794548,1,"MHLD",9,"OPA","Cost"
"1194","X14",0.273505904800723,1,"MHLD",10,"OPA","Cost"
"1195","X14",0.271397097370181,1,"MHLD",11,"OPA","Cost"
"1196","X14",0.267693107471007,1,"MHLD",12,"OPA","Cost"
"1197","X14",0.263169611071285,1,"MHLD",13,"OPA","Cost"
"1198","X14",0.258602284139101,1,"MHLD",14,"OPA","Cost"
"1199","X14",0.254629531933192,1,"MHLD",15,"OPA","Cost"
"1200","X14",0.25134067687491,1,"MHLD",16,"OPA","Cost"
"1201","X14",0.248687770676262,1,"MHLD",17,"OPA","Cost"
"1202","X14",0.246622865049252,1,"MHLD",18,"OPA","Cost"
"1203","X14",0.245098011705887,1,"MHLD",19,"OPA","Cost"
"1204","X14",0.24406526235817,1,"MHLD",20,"OPA","Cost"
"1205","X14",0.243476668718109,1,"MHLD",21,"OPA","Cost"
"1206","X14",0.243284282497709,1,"MHLD",22,"OPA","Cost"
"1207","X14",0.243440155408974,1,"MHLD",23,"OPA","Cost"
"1208","X14",0.243896339163911,1,"MHLD",24,"OPA","Cost"
"1209","X14",0.244604885474525,1,"MHLD",25,"OPA","Cost"
"1210","X14",0.245517846052821,1,"MHLD",26,"OPA","Cost"
"1211","X14",0.246587272610805,1,"MHLD",27,"OPA","Cost"
"1212","X14",0.247765216860483,1,"MHLD",28,"OPA","Cost"
"1213","X14",0.24900373051386,1,"MHLD",29,"OPA","Cost"
"1214","X14",0.250254865282941,1,"MHLD",30,"OPA","Cost"
"1215","X14",0.251470672879732,1,"MHLD",31,"OPA","Cost"
"1216","X14",0.252603205016239,1,"MHLD",32,"OPA","Cost"
"1217","X14",0.253604513404466,1,"MHLD",33,"OPA","Cost"
"1218","X14",0.25442664975642,1,"MHLD",34,"OPA","Cost"
"1219","X14",0.255032843287465,1,"MHLD",35,"OPA","Cost"
"1220","X14",0.255431033226403,1,"MHLD",36,"OPA","Cost"
"1221","X14",0.255640336305394,1,"MHLD",37,"OPA","Cost"
"1222","X14",0.255679869256598,1,"MHLD",38,"OPA","Cost"
"1223","X14",0.255568748812177,1,"MHLD",39,"OPA","Cost"
"1224","X14",0.25532609170429,1,"MHLD",40,"OPA","Cost"
"1225","X14",0.254971014665099,1,"MHLD",41,"OPA","Cost"
"1226","X14",0.254522634426764,1,"MHLD",42,"OPA","Cost"
"1227","X14",0.254000067721446,1,"MHLD",43,"OPA","Cost"
"1228","X14",0.253422431281305,1,"MHLD",44,"OPA","Cost"
"1229","X14",0.252808841838503,1,"MHLD",45,"OPA","Cost"
"1230","X14",0.252178416125198,1,"MHLD",46,"OPA","Cost"
"1231","X14",0.251550270873553,1,"MHLD",47,"OPA","Cost"
"1232","X14",0.250943522815727,1,"MHLD",48,"OPA","Cost"
"1233","X14",0.250377288683882,1,"MHLD",49,"OPA","Cost"
"1234","X14",0.249870685210178,1,"MHLD",50,"OPA","Cost"
"1235","X14",0.249442829126775,1,"MHLD",51,"OPA","Cost"
"1236","X14",0.249112837165834,1,"MHLD",52,"OPA","Cost"
"1237","X14",0.248899826059516,1,"MHLD",53,"OPA","Cost"
"1238","X14",0.248822912539982,1,"MHLD",54,"OPA","Cost"
"1239","X14",0.248894167497146,1,"MHLD",55,"OPA","Cost"
"1240","X14",0.249097478451949,1,"MHLD",56,"OPA","Cost"
"1241","X14",0.249409687083084,1,"MHLD",57,"OPA","Cost"
"1242","X14",0.249807635069245,1,"MHLD",58,"OPA","Cost"
"1243","X14",0.250268164089126,1,"MHLD",59,"OPA","Cost"
"1244","X14",0.250768115821421,1,"MHLD",60,"OPA","Cost"
"1245","X14",0.251284331944825,1,"MHLD",61,"OPA","Cost"
"1246","X14",0.251793654138031,1,"MHLD",62,"OPA","Cost"
"1247","X14",0.252272924079733,1,"MHLD",63,"OPA","Cost"
"1248","X14",0.252698983448626,1,"MHLD",64,"OPA","Cost"
"1249","X14",0.253053411991203,1,"MHLD",65,"OPA","Cost"
"1250","X14",0.253336741725155,1,"MHLD",66,"OPA","Cost"
"1251","X14",0.253554242735974,1,"MHLD",67,"OPA","Cost"
"1252","X14",0.253711185109151,1,"MHLD",68,"OPA","Cost"
"1253","X14",0.253812838930176,1,"MHLD",69,"OPA","Cost"
"1254","X14",0.253864474284541,1,"MHLD",70,"OPA","Cost"
"1255","X14",0.253871361257736,1,"MHLD",71,"OPA","Cost"
"1256","X14",0.253838769935254,1,"MHLD",72,"OPA","Cost"
"1257","X14",0.253771970402584,1,"MHLD",73,"OPA","Cost"
"1258","X14",0.253676232745218,1,"MHLD",74,"OPA","Cost"
"1259","X14",0.253556827048646,1,"MHLD",75,"OPA","Cost"
"1260","X14",0.253419023398361,1,"MHLD",76,"OPA","Cost"
"1261","X14",0.253268091879852,1,"MHLD",77,"OPA","Cost"
"1262","X14",0.253109302578611,1,"MHLD",78,"OPA","Cost"
"1263","X14",0.252947925580129,1,"MHLD",79,"OPA","Cost"
"1264","X14",0.252789230969897,1,"MHLD",80,"OPA","Cost"
"1265","X14",0.252637458801357,1,"MHLD",81,"OPA","Cost"
"1266","X14",0.25249272899975,1,"MHLD",82,"OPA","Cost"
"1267","X14",0.252354131458269,1,"MHLD",83,"OPA","Cost"
"1268","X14",0.252220756070107,1,"MHLD",84,"OPA","Cost"
"1269","X14",0.252091692728458,1,"MHLD",85,"OPA","Cost"
"1270","X14",0.251966031326513,1,"MHLD",86,"OPA","Cost"
"1271","X14",0.251842861757466,1,"MHLD",87,"OPA","Cost"
